community_area,service_request_type,total_requests,avg_response_time,community_area_name,total_population,income_estimate,pct_black,pct_hispanic,pct_white,pct_asian,requests_per_1000_by_type
61,Renters and Foreclosure Complaint,1,1657.5388888888888,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.024483999706192004
61,Report an Injured Animal,335,11.117464344941958,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,8.202139901574322
61,Restaurant Complaint,47,263.1297281323877,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,1.1507479861910241
61,Ridesharing Complaint,4,718.7354166666667,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.09793599882476801
61,Rodent Baiting/Rat Complaint,1926,194.77985692857968,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,47.1561834341258
61,Sanitation Code Violation,494,446.6411577822762,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,12.095095854858851
61,Sewer Cave-In Inspection Request,116,1347.5860584291188,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.8401439659182723
61,Sewer Cleaning Inspection Request,324,672.305081447188,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,7.932815904806208
61,Shared Cost Sidewalk Program Request,10,8964.99875,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.24483999706192
61,Shared Housing/Vacation Rental Complaint,2,934.3923611111111,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.04896799941238401
61,Sidewalk Café/Outdoor Dining Complaint,9,366.75783950617284,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.22035599735572803
61,Sidewalk Inspection Request,103,15946.783834951457,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.5218519697377766
61,Sign Repair Request - All Other Signs,388,4084.2813380584194,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,9.499791886002498
61,Sign Repair Request - Do Not Enter Sign,22,9.197967171717172,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.5386479935362241
61,Sign Repair Request - One Way Sign,105,3.812063492063492,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.5708199691501603
61,Sign Repair Request - Stop Sign,216,7.559920267489712,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,5.288543936537473
61,Snow - Object/Dibs Removal Request,85,361.62586928104577,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.08113997502632
61,Snow Removal - Protected Bike Lane or Bridge Sidewalk,1,905.3291666666667,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.024483999706192004
61,Snow – Uncleared Sidewalk Complaint,17,68.16375816993464,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.4162279950052641
61,Stray Animal Complaint,277,343.3576564380265,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,6.782067918615185
61,Street Cleaning Request,149,195.43780947054438,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,3.6481159562226084
61,Street Light On During Day Complaint,15,2369.835203703704,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.36725999559288003
61,Street Light Out Complaint,1849,182.14147422029924,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,45.270915456749016
61,Street Light Pole Damage Complaint,144,425.04615354938267,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,3.5256959576916485
61,Street Light Pole Door Missing Complaint,8,8156.690625,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.19587199764953603
